trade_id,asset,direction,ob_formation_time,bos_time,entry_time,exit_time,ob_formation_time_ist,bos_time_ist,entry_time_ist,exit_time_ist,ob_high,ob_low,ob_width,ob_width_pct,entry_price,sl_price,tp_price,sl_distance_pct,theoretical_leverage,applied_leverage,planned_tp_market_pct,planned_sl_account_pct,planned_tp_account_pct,starting_capital,position_notional,gross_pnl,fees,net_pnl,ending_capital,outcome,exit_reason,is_ambiguous,holding_bars,holding_time_hours,bars_ob_to_entry,hours_ob_to_entry,bars_retest_to_entry,hours_retest_to_entry,realized_r,cumulative_realized_r,data_timeframe,trade_narrative
144,SOLUSD,LONG,2025-04-04 01:00:00+00:00,2025-04-04 10:00:00+00:00,2025-04-04 11:00:00+00:00,2025-04-04 11:00:00+00:00,2025-04-04 06:30:00 IST,2025-04-04 15:30:00 IST,2025-04-04 16:30:00 IST,2025-04-04 16:30:00 IST,116.304,114.623,1.412,1.4506,115.8838,114.623,116.5791,1.0879,32.17,32.17,0.6,35.0,19.3,0.000758,0.024376,-0.000265,0.000020,-0.000285,0.000473,FILLED_SL,SL_HIT,False,1,1.0,1,1.0,0,0.0,-1.0,1.8932,1h,Price breached distal stop loss at 114.6230.
145,SOLUSD,LONG,2025-04-04 11:00:00+00:00,2025-04-06 13:00:00+00:00,2025-04-06 14:00:00+00:00,2025-04-06 14:00:00+00:00,2025-04-04 16:30:00 IST,2025-04-06 18:30:00 IST,2025-04-06 19:30:00 IST,2025-04-06 19:30:00 IST,115.454,113.2477,1.412,1.9202,114.9024,113.2477,115.5918,1.4401,24.3,24.3,0.6,35.0,14.58,0.000473,0.011496,0.000069,0.000009,0.000060,0.000533,FILLED_TP,TP_HIT,False,1,1.0,1,1.0,0,0.0,0.4166,2.3098,1h,Price reached fixed +0.60% TP target at 115.5918.
146,SOLUSD,SHORT,2025-04-09 00:00:00+00:00,2025-04-09 04:00:00+00:00,2025-04-09 05:00:00+00:00,2025-04-09 06:00:00+00:00,2025-04-09 05:30:00 IST,2025-04-09 09:30:00 IST,2025-04-09 10:30:00 IST,2025-04-09 11:30:00 IST,106.522,104.175,1.412,2.2403,104.7618,106.522,104.1332,1.6802,20.83,20.83,0.6,35.0,12.5,0.000533,0.011098,-0.000186,0.000009,-0.000195,0.000337,FILLED_SL,SL_HIT,False,1,1.0,1,1.0,0,0.0,-1.0,1.3098,1h,Price breached distal stop loss at 106.5220.
147,SOLUSD,LONG,2025-04-09 01:00:00+00:00,2025-04-09 11:00:00+00:00,2025-04-09 12:00:00+00:00,2025-04-09 12:00:00+00:00,2025-04-09 06:30:00 IST,2025-04-09 16:30:00 IST,2025-04-09 17:30:00 IST,2025-04-09 17:30:00 IST,105.0,101.259,1.412,3.5949,104.0648,101.259,104.6891,2.6962,12.98,12.98,0.6,35.0,7.79,0.000337,0.004380,0.000026,0.000004,0.000023,0.000360,FILLED_TP,TP_HIT,False,1,1.0,1,1.0,0,0.0,0.2225,1.5324,1h,Price reached fixed +0.60% TP target at 104.6891.
148,SOLUSD,SHORT,2025-04-13 09:00:00+00:00,2025-04-13 16:00:00+00:00,2025-04-13 17:00:00+00:00,2025-04-13 17:00:00+00:00,2025-04-13 14:30:00 IST,2025-04-13 21:30:00 IST,2025-04-13 22:30:00 IST,2025-04-13 22:30:00 IST,131.547,129.436,1.412,1.6243,129.9638,131.547,129.184,1.2182,28.73,28.73,0.6,35.0,17.24,0.000360,0.010349,-0.000126,0.000008,-0.000134,0.000226,FILLED_SL,SL_HIT,False,1,1.0,1,1.0,0,0.0,-1.0,0.5324,1h,Price breached distal stop loss at 131.5470.
149,SOLUSD,LONG,2025-04-13 13:00:00+00:00,2025-04-13 19:00:00+00:00,2025-04-13 20:00:00+00:00,2025-04-13 20:00:00+00:00,2025-04-13 18:30:00 IST,2025-04-14 00:30:00 IST,2025-04-14 01:30:00 IST,2025-04-14 01:30:00 IST,130.117,126.8,1.412,2.5656,129.2877,126.8,130.0635,1.9242,18.19,18.19,0.6,35.0,10.91,0.000226,0.004108,-0.000079,0.000003,-0.000082,0.000144,FILLED_SL,SL_HIT,False,1,1.0,1,1.0,0,0.0,-1.0,-0.4676,1h,Price breached distal stop loss at 126.8000.
150,SOLUSD,SHORT,2025-04-13 17:00:00+00:00,2025-04-14 00:00:00+00:00,2025-04-14 01:00:00+00:00,2025-04-14 02:00:00+00:00,2025-04-13 22:30:00 IST,2025-04-14 05:30:00 IST,2025-04-14 06:30:00 IST,2025-04-14 07:30:00 IST,132.547,129.4439,1.412,2.383,130.2197,132.547,129.4384,1.7872,19.58,19.58,0.6,35.0,11.75,0.000144,0.002811,-0.000050,0.000002,-0.000052,0.000091,FILLED_SL,SL_HIT,False,1,1.0,1,1.0,0,0.0,-1.0,-1.4676,1h,Price breached distal stop loss at 132.5470.
151,SOLUSD,SHORT,2025-04-14 14:00:00+00:00,2025-04-15 05:00:00+00:00,2025-04-15 08:00:00+00:00,2025-04-15 14:00:00+00:00,2025-04-14 19:30:00 IST,2025-04-15 10:30:00 IST,2025-04-15 13:30:00 IST,2025-04-15 19:30:00 IST,134.746,131.08,1.412,2.7773,131.9965,134.746,131.2045,2.083,16.8,16.8,0.6,35.0,10.08,0.000091,0.001530,0.000009,0.000001,0.000008,0.000099,FILLED_TP,TP_HIT,False,6,6.0,3,3.0,2,2.0,0.288,-1.1796,1h,Price reached fixed +0.60% TP target at 131.2045.
152,SOLUSD,LONG,2025-04-15 00:00:00+00:00,2025-04-15 17:00:00+00:00,2025-04-15 18:00:00+00:00,2025-04-15 18:00:00+00:00,2025-04-15 05:30:00 IST,2025-04-15 22:30:00 IST,2025-04-15 23:30:00 IST,2025-04-15 23:30:00 IST,129.436,127.674,1.412,1.3659,128.9955,127.674,129.7695,1.0245,34.16,34.16,0.6,35.0,20.5,0.000099,0.003382,-0.000035,0.000003,-0.000037,0.000062,FILLED_SL,SL_HIT,False,1,1.0,1,1.0,0,0.0,-1.0,-2.1796,1h,Price breached distal stop loss at 127.6740.
153,SOLUSD,SHORT,2025-04-18 08:00:00+00:00,2025-04-19 01:00:00+00:00,2025-04-19 02:00:00+00:00,2025-04-19 02:00:00+00:00,2025-04-18 13:30:00 IST,2025-04-19 06:30:00 IST,2025-04-19 07:30:00 IST,2025-04-19 07:30:00 IST,135.5234,134.422,1.412,0.8177,134.6974,135.5234,133.8892,0.6133,57.07,57.07,0.6,35.0,34.24,0.000062,0.003518,-0.000022,0.000003,-0.000024,0.000037,FILLED_SL,SL_HIT,False,1,1.0,1,1.0,0,0.0,-1.0,-3.1796,1h,Price breached distal stop loss at 135.5234.
154,SOLUSD,LONG,2025-04-19 17:00:00+00:00,2025-04-20 08:00:00+00:00,2025-04-20 09:00:00+00:00,2025-04-20 11:00:00+00:00,2025-04-19 22:30:00 IST,2025-04-20 13:30:00 IST,2025-04-20 14:30:00 IST,2025-04-20 16:30:00 IST,139.448,137.612,1.412,1.321,138.989,137.612,139.8229,0.9907,35.33,35.33,0.6,35.0,21.2,0.000037,0.001316,-0.000013,0.000001,-0.000014,0.000023,FILLED_SL,SL_HIT,False,2,2.0,1,1.0,0,0.0,-1.0,-4.1796,1h,Price breached distal stop loss at 137.6120.
155,SOLUSD,LONG,2025-04-25 02:00:00+00:00,2025-04-25 10:00:00+00:00,2025-04-25 13:00:00+00:00,2025-04-25 13:00:00+00:00,2025-04-25 07:30:00 IST,2025-04-25 15:30:00 IST,2025-04-25 18:30:00 IST,2025-04-25 18:30:00 IST,153.141,150.5,1.412,1.732,152.4808,150.5,153.3956,1.299,26.94,26.94,0.6,35.0,16.17,0.000023,0.000624,0.000004,0.000000,0.000003,0.000026,FILLED_TP,TP_HIT,False,1,1.0,3,3.0,2,2.0,0.4619,-3.7177,1h,Price reached fixed +0.60% TP target at 153.3956.
156,SOLUSD,LONG,2025-04-24 08:00:00+00:00,2025-04-27 01:00:00+00:00,2025-04-27 02:00:00+00:00,2025-04-27 08:00:00+00:00,2025-04-24 13:30:00 IST,2025-04-27 06:30:00 IST,2025-04-27 07:30:00 IST,2025-04-27 13:30:00 IST,147.69,145.1729,1.412,1.7116,147.0607,145.1729,147.9431,1.2837,27.26,27.26,0.6,35.0,16.36,0.000026,0.000720,0.000004,0.000001,0.000004,0.000030,FILLED_TP,TP_HIT,False,6,6.0,1,1.0,0,0.0,0.4674,-3.2503,1h,Price reached fixed +0.60% TP target at 147.9431.
157,SOLUSD,SHORT,2025-04-27 00:00:00+00:00,2025-04-27 13:00:00+00:00,2025-04-27 14:00:00+00:00,2025-04-27 16:00:00+00:00,2025-04-27 05:30:00 IST,2025-04-27 18:30:00 IST,2025-04-27 19:30:00 IST,2025-04-27 21:30:00 IST,150.351,148.96,1.412,0.9316,149.3077,150.351,148.4119,0.6987,50.09,50.09,0.6,35.0,30.05,0.000030,0.001510,0.000009,0.000001,0.000008,0.000038,FILLED_TP,TP_HIT,False,2,2.0,1,1.0,0,0.0,0.8587,-2.3916,1h,Price reached fixed +0.60% TP target at 148.4119.
158,SOLUSD,SHORT,2025-04-27 18:00:00+00:00,2025-04-28 05:00:00+00:00,2025-04-28 06:00:00+00:00,2025-04-28 06:00:00+00:00,2025-04-27 23:30:00 IST,2025-04-28 10:30:00 IST,2025-04-28 11:30:00 IST,2025-04-28 11:30:00 IST,150.211,148.867,1.412,0.9008,149.203,150.211,148.3078,0.6756,51.81,51.81,0.6,35.0,31.08,0.000038,0.001969,-0.000013,0.000002,-0.000015,0.000023,FILLED_SL,SL_HIT,False,1,1.0,1,1.0,0,0.0,-1.0,-3.3916,1h,Price breached distal stop loss at 150.2110.
159,SOLUSD,SHORT,2025-04-26 01:00:00+00:00,2025-04-28 07:00:00+00:00,2025-04-28 08:00:00+00:00,2025-04-28 10:00:00+00:00,2025-04-26 06:30:00 IST,2025-04-28 12:30:00 IST,2025-04-28 13:30:00 IST,2025-04-28 15:30:00 IST,153.15,150.978,1.412,1.4335,151.521,153.15,150.6119,1.0751,32.56,32.56,0.6,35.0,19.53,0.000023,0.000753,-0.000008,0.000001,-0.000009,0.000014,FILLED_SL,DUAL_TOUCH_CONSERVATIVE_SL,True,2,2.0,1,1.0,0,0.0,-1.0,-4.3916,1h,Dual-touch candle: Both TP and SL touched in same 1H candle. Conservative SL-first execution applied.
160,SOLUSD,LONG,2025-04-28 01:00:00+00:00,2025-04-28 14:00:00+00:00,2025-04-28 15:00:00+00:00,2025-04-28 15:00:00+00:00,2025-04-28 06:30:00 IST,2025-04-28 19:30:00 IST,2025-04-28 20:30:00 IST,2025-04-28 20:30:00 IST,147.34,144.557,1.412,1.8978,146.6442,144.557,147.5241,1.4233,24.59,24.59,0.6,35.0,14.75,0.000014,0.000355,0.000002,0.000000,0.000002,0.000016,FILLED_TP,TP_HIT,False,1,1.0,1,1.0,0,0.0,0.4215,-3.97,1h,Price reached fixed +0.60% TP target at 147.5241.
161,SOLUSD,SHORT,2025-04-29 01:00:00+00:00,2025-04-29 06:00:00+00:00,2025-04-29 07:00:00+00:00,2025-04-29 08:00:00+00:00,2025-04-29 06:30:00 IST,2025-04-29 11:30:00 IST,2025-04-29 12:30:00 IST,2025-04-29 13:30:00 IST,149.164,147.366,1.412,1.2164,147.8155,149.164,146.9286,0.9123,38.37,38.37,0.6,35.0,23.02,0.000016,0.000624,-0.000006,0.000000,-0.000006,0.000010,FILLED_SL,SL_HIT,False,1,1.0,1,1.0,0,0.0,-1.0,-4.97,1h,Price breached distal stop loss at 149.1640.
162,SOLUSD,LONG,2025-04-29 05:00:00+00:00,2025-04-29 22:00:00+00:00,2025-04-29 23:00:00+00:00,2025-04-29 23:00:00+00:00,2025-04-29 10:30:00 IST,2025-04-30 03:30:00 IST,2025-04-30 04:30:00 IST,2025-04-30 04:30:00 IST,146.74,145.46,1.412,0.8742,146.42,145.46,147.2985,0.6556,53.38,53.38,0.6,35.0,32.03,0.000010,0.000538,-0.000004,0.000000,-0.000004,0.000006,FILLED_SL,SL_HIT,False,1,1.0,1,1.0,0,0.0,-1.0,-5.97,1h,Price breached distal stop loss at 145.4600.
163,SOLUSD,SHORT,2025-04-30 03:00:00+00:00,2025-04-30 20:00:00+00:00,2025-04-30 21:00:00+00:00,2025-05-01 01:00:00+00:00,2025-04-30 08:30:00 IST,2025-05-01 01:30:00 IST,2025-05-01 02:30:00 IST,2025-05-01 06:30:00 IST,148.62,146.129,1.412,1.6974,146.7517,148.62,145.8712,1.2731,27.49,27.49,0.6,35.0,16.5,0.000006,0.000168,-0.000002,0.000000,-0.000002,0.000004,FILLED_SL,SL_HIT,False,4,4.0,1,1.0,0,0.0,-1.0,-6.97,1h,Price breached distal stop loss at 148.6200.
164,SOLUSD,SHORT,2025-04-29 18:00:00+00:00,2025-05-01 06:00:00+00:00,2025-05-01 07:00:00+00:00,2025-05-01 08:00:00+00:00,2025-04-29 23:30:00 IST,2025-05-01 11:30:00 IST,2025-05-01 12:30:00 IST,2025-05-01 13:30:00 IST,150.363,148.384,1.412,1.3293,148.8787,150.363,147.9855,0.997,35.11,35.11,0.6,35.0,21.06,0.000004,0.000135,-0.000001,0.000000,-0.000001,0.000002,FILLED_SL,SL_HIT,False,1,1.0,1,1.0,0,0.0,-1.0,-7.97,1h,Price breached distal stop loss at 150.3630.
165,SOLUSD,SHORT,2025-05-02 01:00:00+00:00,2025-05-02 11:00:00+00:00,2025-05-02 12:00:00+00:00,2025-05-02 12:00:00+00:00,2025-05-02 06:30:00 IST,2025-05-02 16:30:00 IST,2025-05-02 17:30:00 IST,2025-05-02 17:30:00 IST,151.63,150.06,1.412,1.0435,150.4525,151.63,149.5498,0.7826,44.72,44.72,0.6,35.0,26.83,0.000002,0.000107,0.000001,0.000000,0.000001,0.000003,FILLED_TP,TP_HIT,False,1,1.0,1,1.0,0,0.0,0.7666,-7.2034,1h,Price reached fixed +0.60% TP target at 149.5498.
166,SOLUSD,SHORT,2025-05-03 03:00:00+00:00,2025-05-03 12:00:00+00:00,2025-05-03 13:00:00+00:00,2025-05-03 16:00:00+00:00,2025-05-03 08:30:00 IST,2025-05-03 17:30:00 IST,2025-05-03 18:30:00 IST,2025-05-03 21:30:00 IST,149.02,147.989,1.412,0.6955,148.2468,149.02,147.3573,0.5216,67.1,67.1,0.6,35.0,40.26,0.000003,0.000198,0.000001,0.000000,0.000001,0.000004,FILLED_TP,TP_HIT,False,3,3.0,1,1.0,0,0.0,1.1503,-6.0531,1h,Price reached fixed +0.60% TP target at 147.3573.
167,SOLUSD,SHORT,2025-05-03 21:00:00+00:00,2025-05-04 17:00:00+00:00,2025-05-04 18:00:00+00:00,2025-05-04 19:00:00+00:00,2025-05-04 02:30:00 IST,2025-05-04 22:30:00 IST,2025-05-04 23:30:00 IST,2025-05-05 00:30:00 IST,147.88,146.858,1.412,0.6947,147.1135,147.88,146.2308,0.521,67.18,67.18,0.6,35.0,40.31,0.000004,0.000267,0.000002,0.000000,0.000001,0.000005,FILLED_TP,TP_HIT,False,1,1.0,1,1.0,0,0.0,1.1516,-4.9015,1h,Price reached fixed +0.60% TP target at 146.2308.
168,SOLUSD,SHORT,2025-05-04 18:00:00+00:00,2025-05-05 06:00:00+00:00,2025-05-05 07:00:00+00:00,2025-05-05 10:00:00+00:00,2025-05-04 23:30:00 IST,2025-05-05 11:30:00 IST,2025-05-05 12:30:00 IST,2025-05-05 15:30:00 IST,147.75,146.479,1.412,0.8658,146.7968,147.75,145.916,0.6494,53.9,53.9,0.6,35.0,32.34,0.000005,0.000289,0.000002,0.000000,0.000002,0.000007,FILLED_TP,TP_HIT,False,3,3.0,1,1.0,0,0.0,0.924,-3.9775,1h,Price reached fixed +0.60% TP target at 145.9160.
169,SOLUSD,LONG,2025-04-30 14:00:00+00:00,2025-05-06 15:00:00+00:00,2025-05-06 16:00:00+00:00,2025-05-06 16:00:00+00:00,2025-04-30 19:30:00 IST,2025-05-06 20:30:00 IST,2025-05-06 21:30:00 IST,2025-05-06 21:30:00 IST,143.27,140.447,1.412,1.9802,142.5643,140.447,143.4196,1.4851,23.57,23.57,0.6,35.0,14.14,0.000007,0.000162,0.000001,0.000000,0.000001,0.000008,FILLED_TP,TP_HIT,False,1,1.0,1,1.0,0,0.0,0.404,-3.5735,1h,Price reached fixed +0.60% TP target at 143.4196.
170,SOLUSD,SHORT,2025-05-10 08:00:00+00:00,2025-05-10 13:00:00+00:00,2025-05-10 14:00:00+00:00,2025-05-10 14:00:00+00:00,2025-05-10 13:30:00 IST,2025-05-10 18:30:00 IST,2025-05-10 19:30:00 IST,2025-05-10 19:30:00 IST,173.4,171.137,1.412,1.318,171.7028,173.4,170.6725,0.9885,35.41,35.41,0.6,35.0,21.24,0.000008,0.000273,0.000002,0.000000,0.000001,0.000009,FILLED_TP,TP_HIT,False,1,1.0,1,1.0,0,0.0,0.607,-2.9665,1h,Price reached fixed +0.60% TP target at 170.6725.
171,SOLUSD,SHORT,2025-03-03 00:00:00+00:00,2025-05-10 21:00:00+00:00,2025-05-10 23:00:00+00:00,2025-05-11 00:00:00+00:00,2025-03-03 05:30:00 IST,2025-05-11 02:30:00 IST,2025-05-11 04:30:00 IST,2025-05-11 05:30:00 IST,179.32,174.045,1.412,3.008,175.3637,179.32,174.3116,2.256,15.51,15.51,0.6,35.0,9.31,0.000009,0.000142,-0.000003,0.000000,-0.000003,0.000006,FILLED_SL,DUAL_TOUCH_CONSERVATIVE_SL,True,1,1.0,2,2.0,1,1.0,-1.0,-3.9665,1h,Dual-touch candle: Both TP and SL touched in same 1H candle. Conservative SL-first execution applied.
172,SOLUSD,LONG,2025-05-10 11:00:00+00:00,2025-05-11 16:00:00+00:00,2025-05-11 17:00:00+00:00,2025-05-11 17:00:00+00:00,2025-05-10 16:30:00 IST,2025-05-11 21:30:00 IST,2025-05-11 22:30:00 IST,2025-05-11 22:30:00 IST,170.675,168.712,1.412,1.1535,170.1843,168.712,171.2054,0.8651,40.46,40.46,0.6,35.0,24.27,0.000006,0.000235,0.000001,0.000000,0.000001,0.000007,FILLED_TP,TP_HIT,False,1,1.0,1,1.0,0,0.0,0.6936,-3.273,1h,Price reached fixed +0.60% TP target at 171.2054.
173,SOLUSD,SHORT,2025-05-12 15:00:00+00:00,2025-05-12 23:00:00+00:00,2025-05-13 11:00:00+00:00,2025-05-13 11:00:00+00:00,2025-05-12 20:30:00 IST,2025-05-13 04:30:00 IST,2025-05-13 16:30:00 IST,2025-05-13 16:30:00 IST,177.226,174.06,1.412,1.8107,174.8515,177.226,173.8024,1.358,25.77,25.77,0.6,35.0,15.46,0.000007,0.000182,0.000001,0.000000,0.000001,0.000008,FILLED_TP,TP_HIT,False,1,1.0,12,12.0,11,11.0,0.4418,-2.8311,1h,Price reached fixed +0.60% TP target at 173.8024.
174,SOLUSD,LONG,2025-05-16 08:00:00+00:00,2025-05-16 14:00:00+00:00,2025-05-16 15:00:00+00:00,2025-05-16 15:00:00+00:00,2025-05-16 13:30:00 IST,2025-05-16 19:30:00 IST,2025-05-16 20:30:00 IST,2025-05-16 20:30:00 IST,172.344,169.3107,1.412,1.7678,171.5857,169.3107,172.6152,1.3259,26.4,26.4,0.6,35.0,15.84,0.000008,0.000211,0.000001,0.000000,0.000001,0.000009,FILLED_TP,TP_HIT,False,1,1.0,1,1.0,0,0.0,0.4525,-2.3786,1h,Price reached fixed +0.60% TP target at 172.6152.
175,SOLUSD,LONG,2025-05-17 22:00:00+00:00,2025-05-19 02:00:00+00:00,2025-05-19 03:00:00+00:00,2025-05-19 04:00:00+00:00,2025-05-18 03:30:00 IST,2025-05-19 07:30:00 IST,2025-05-19 08:30:00 IST,2025-05-19 09:30:00 IST,167.004,164.291,1.412,1.6311,166.3257,164.291,167.3237,1.2234,28.61,28.61,0.6,35.0,17.17,0.000009,0.000260,-0.000003,0.000000,-0.000003,0.000006,FILLED_SL,SL_HIT,False,1,1.0,1,1.0,0,0.0,-1.0,-3.3786,1h,Price breached distal stop loss at 164.2910.
176,SOLUSD,SHORT,2025-05-18 22:00:00+00:00,2025-05-19 23:00:00+00:00,2025-05-20 00:00:00+00:00,2025-05-20 01:00:00+00:00,2025-05-19 03:30:00 IST,2025-05-20 04:30:00 IST,2025-05-20 05:30:00 IST,2025-05-20 06:30:00 IST,170.125,166.103,1.412,2.4068,167.1085,170.125,166.1058,1.8051,19.39,19.39,0.6,35.0,11.63,0.000006,0.000110,-0.000002,0.000000,-0.000002,0.000004,FILLED_SL,SL_HIT,False,1,1.0,1,1.0,0,0.0,-1.0,-4.3786,1h,Price breached distal stop loss at 170.1250.
177,SOLUSD,LONG,2025-05-20 22:00:00+00:00,2025-05-21 08:00:00+00:00,2025-05-21 09:00:00+00:00,2025-05-21 11:00:00+00:00,2025-05-21 03:30:00 IST,2025-05-21 13:30:00 IST,2025-05-21 14:30:00 IST,2025-05-21 16:30:00 IST,168.263,166.28,1.412,1.182,167.7672,166.28,168.7739,0.8865,39.48,39.48,0.6,35.0,23.69,0.000004,0.000143,0.000001,0.000000,0.000001,0.000004,FILLED_TP,TP_HIT,False,2,2.0,1,1.0,0,0.0,0.6768,-3.7018,1h,Price reached fixed +0.60% TP target at 168.7739.
178,SOLUSD,SHORT,2025-05-21 16:00:00+00:00,2025-05-21 22:00:00+00:00,2025-05-21 23:00:00+00:00,2025-05-21 23:00:00+00:00,2025-05-21 21:30:00 IST,2025-05-22 03:30:00 IST,2025-05-22 04:30:00 IST,2025-05-22 04:30:00 IST,174.92,171.321,1.412,2.0898,172.2208,174.92,171.1874,1.5673,22.33,22.33,0.6,35.0,13.4,0.000004,0.000097,-0.000002,0.000000,-0.000002,0.000003,FILLED_SL,DUAL_TOUCH_CONSERVATIVE_SL,True,1,1.0,1,1.0,0,0.0,-1.0,-4.7018,1h,Dual-touch candle: Both TP and SL touched in same 1H candle. Conservative SL-first execution applied.
179,SOLUSD,SHORT,2025-05-15 00:00:00+00:00,2025-05-22 03:00:00+00:00,2025-05-22 04:00:00+00:00,2025-05-22 04:00:00+00:00,2025-05-15 05:30:00 IST,2025-05-22 08:30:00 IST,2025-05-22 09:30:00 IST,2025-05-22 09:30:00 IST,178.246,176.536,1.412,0.9663,176.9635,178.246,175.9017,0.7247,48.29,48.29,0.6,35.0,28.98,0.000003,0.000133,0.000001,0.000000,0.000001,0.000003,FILLED_TP,TP_HIT,False,1,1.0,1,1.0,0,0.0,0.8279,-3.8739,1h,Price reached fixed +0.60% TP target at 175.9017.
180,SOLUSD,SHORT,2025-05-25 13:00:00+00:00,2025-05-25 18:00:00+00:00,2025-05-25 19:00:00+00:00,2025-05-25 19:00:00+00:00,2025-05-25 18:30:00 IST,2025-05-25 23:30:00 IST,2025-05-26 00:30:00 IST,2025-05-26 00:30:00 IST,172.6,170.99,1.412,0.9394,171.3925,172.6,170.3641,0.7045,49.68,49.68,0.6,35.0,29.81,0.000003,0.000171,-0.000001,0.000000,-0.000001,0.000002,FILLED_SL,SL_HIT,False,1,1.0,1,1.0,0,0.0,-1.0,-4.8739,1h,Price breached distal stop loss at 172.6000.
181,SOLUSD,SHORT,2025-05-24 20:00:00+00:00,2025-05-26 00:00:00+00:00,2025-05-26 01:00:00+00:00,2025-05-26 02:00:00+00:00,2025-05-25 01:30:00 IST,2025-05-26 05:30:00 IST,2025-05-26 06:30:00 IST,2025-05-26 07:30:00 IST,177.878,176.865,1.412,0.5719,177.1182,177.878,176.0555,0.429,81.59,81.59,0.6,35.0,48.96,0.000002,0.000172,0.000001,0.000000,0.000001,0.000003,FILLED_TP,TP_HIT,False,1,1.0,1,1.0,0,0.0,1.3988,-3.4751,1h,Price reached fixed +0.60% TP target at 176.0555.
182,SOLUSD,SHORT,2025-05-26 22:00:00+00:00,2025-05-27 07:00:00+00:00,2025-05-27 08:00:00+00:00,2025-05-27 08:00:00+00:00,2025-05-27 03:30:00 IST,2025-05-27 12:30:00 IST,2025-05-27 13:30:00 IST,2025-05-27 13:30:00 IST,175.926,173.934,1.412,1.142,174.432,175.926,173.3854,0.8565,40.86,40.86,0.6,35.0,24.52,0.000003,0.000122,-0.000001,0.000000,-0.000001,0.000002,FILLED_SL,SL_HIT,False,1,1.0,1,1.0,0,0.0,-1.0,-4.4751,1h,Price breached distal stop loss at 175.9260.
183,SOLUSD,LONG,2025-05-19 06:00:00+00:00,2025-05-30 12:00:00+00:00,2025-05-30 13:00:00+00:00,2025-05-30 13:00:00+00:00,2025-05-19 11:30:00 IST,2025-05-30 17:30:00 IST,2025-05-30 18:30:00 IST,2025-05-30 18:30:00 IST,163.303,159.318,1.412,2.4552,162.3067,159.318,163.2806,1.8414,19.01,19.01,0.6,35.0,11.4,0.000002,0.000035,0.000000,0.000000,0.000000,0.000002,FILLED_TP,TP_HIT,False,1,1.0,1,1.0,0,0.0,0.3258,-4.1493,1h,Price reached fixed +0.60% TP target at 163.2806.
184,SOLUSD,SHORT,2025-05-31 22:00:00+00:00,2025-06-01 21:00:00+00:00,2025-06-01 22:00:00+00:00,2025-06-02 00:00:00+00:00,2025-06-01 03:30:00 IST,2025-06-02 02:30:00 IST,2025-06-02 03:30:00 IST,2025-06-02 05:30:00 IST,157.952,156.779,1.412,0.7468,157.0722,157.952,156.1298,0.5601,62.49,62.49,0.6,35.0,37.49,0.000002,0.000127,-0.000001,0.000000,-0.000001,0.000001,FILLED_SL,SL_HIT,False,2,2.0,1,1.0,0,0.0,-1.0,-5.1493,1h,Price breached distal stop loss at 157.9520.
185,SOLUSD,SHORT,2025-06-04 10:00:00+00:00,2025-06-04 14:00:00+00:00,2025-06-04 15:00:00+00:00,2025-06-04 15:00:00+00:00,2025-06-04 15:30:00 IST,2025-06-04 19:30:00 IST,2025-06-04 20:30:00 IST,2025-06-04 20:30:00 IST,157.853,156.379,1.412,0.9404,156.7475,157.853,155.807,0.7053,49.63,49.63,0.6,35.0,29.78,0.000001,0.000060,-0.000000,0.000000,-0.000000,0.000001,FILLED_SL,SL_HIT,False,1,1.0,1,1.0,0,0.0,-1.0,-6.1493,1h,Price breached distal stop loss at 157.8530.
186,SOLUSD,LONG,2025-06-02 14:00:00+00:00,2025-06-05 03:00:00+00:00,2025-06-05 04:00:00+00:00,2025-06-05 10:00:00+00:00,2025-06-02 19:30:00 IST,2025-06-05 08:30:00 IST,2025-06-05 09:30:00 IST,2025-06-05 15:30:00 IST,154.22,151.588,1.412,1.714,153.562,151.588,154.4834,1.2855,27.23,27.23,0.6,35.0,16.34,0.000001,0.000020,-0.000000,0.000000,-0.000000,0.000000,FILLED_SL,SL_HIT,False,6,6.0,1,1.0,0,0.0,-1.0,-7.1493,1h,Price breached distal stop loss at 151.5880.
187,SOLUSD,SHORT,2025-06-05 02:00:00+00:00,2025-06-05 12:00:00+00:00,2025-06-05 13:00:00+00:00,2025-06-05 13:00:00+00:00,2025-06-05 07:30:00 IST,2025-06-05 17:30:00 IST,2025-06-05 18:30:00 IST,2025-06-05 18:30:00 IST,154.541,153.279,1.412,0.8216,153.5945,154.541,152.6729,0.6162,56.8,56.8,0.6,35.0,34.08,0.000000,0.000027,0.000000,0.000000,0.000000,0.000001,FILLED_TP,TP_HIT,False,1,1.0,1,1.0,0,0.0,0.9737,-6.1756,1h,Price reached fixed +0.60% TP target at 152.6729.
188,SOLUSD,LONG,2025-06-10 15:00:00+00:00,2025-06-12 12:00:00+00:00,2025-06-12 13:00:00+00:00,2025-06-12 14:00:00+00:00,2025-06-10 20:30:00 IST,2025-06-12 17:30:00 IST,2025-06-12 18:30:00 IST,2025-06-12 19:30:00 IST,158.66,156.261,1.412,1.5178,158.0602,156.261,159.0086,1.1383,30.75,30.75,0.6,35.0,18.45,0.000001,0.000019,0.000000,0.000000,0.000000,0.000001,FILLED_TP,TP_HIT,False,1,1.0,1,1.0,0,0.0,0.5271,-5.6485,1h,Price reached fixed +0.60% TP target at 159.0086.
